filename,width,height,class,xmin,ymin,xmax,ymax
pitted_surface_176.jpg,200,200,pitted_surface,19,24,127,183
pitted_surface_176.jpg,200,200,pitted_surface,119,1,199,42
rolled-in_scale_131.jpg,200,200,rolled-in_scale,72,30,164,117
rolled-in_scale_131.jpg,200,200,rolled-in_scale,32,105,163,173
rolled-in_scale_131.jpg,200,200,rolled-in_scale,25,35,91,136
patches_160,200,200,patches,122,139,169,200
crazing_139.jpg,200,200,crazing,1,5,99,70
crazing_139.jpg,200,200,crazing,7,83,97,136
rolled-in_scale_209.jpg,200,200,rolled-in_scale,40,18,132,72
rolled-in_scale_209.jpg,200,200,rolled-in_scale,35,76,156,197
scratches_150.jpg,200,200,scratches,126,1,144,199
pitted_surface_57,200,200,pitted_surface,1,1,200,200
inclusion_218.jpg,200,200,inclusion,56,71,93,144
inclusion_218.jpg,200,200,inclusion,109,65,139,145
inclusion_218.jpg,200,200,inclusion,89,73,113,112
pitted_surface_149.jpg,200,200,pitted_surface,23,1,144,199
pitted_surface_149.jpg,200,200,pitted_surface,159,49,198,198
rolled-in_scale_185.jpg,200,200,rolled-in_scale,3,26,55,194
rolled-in_scale_185.jpg,200,200,rolled-in_scale,73,28,199,160
inclusion_127.jpg,200,200,inclusion,34,40,48,76
inclusion_127.jpg,200,200,inclusion,68,90,117,199
inclusion_127.jpg,200,200,inclusion,100,85,120,125
pitted_surface_162.jpg,200,200,pitted_surface,4,9,195,191
pitted_surface_162.jpg,200,200,patches,159,1,200,48
patches_79.jpg,200,200,patches,47,47,128,149
patches_79.jpg,200,200,patches,102,157,133,196
patches_79.jpg,200,200,patches,83,1,121,45
inclusion_118.jpg,200,200,inclusion,115,2,139,53
inclusion_118.jpg,200,200,inclusion,144,1,182,180
inclusion_118.jpg,200,200,inclusion,145,133,171,199
pitted_surface_145,200,200,pitted_surface,1,1,199,197
rolled-in_scale_14.jpg,200,200,rolled-in_scale,98,22,148,113
scratches_178.jpg,200,200,scratches,93,1,120,199
pitted_surface_86.jpg,200,200,pitted_surface,13,1,200,200
scratches_112.jpg,200,200,scratches,1,1,39,199
inclusion_87.jpg,200,200,inclusion,45,83,67,119
inclusion_87.jpg,200,200,inclusion,67,102,90,165
inclusion_87.jpg,200,200,inclusion,92,139,134,181
inclusion_87.jpg,200,200,inclusion,73,36,95,87
inclusion_87.jpg,200,200,inclusion,92,1,116,73
inclusion_87.jpg,200,200,inclusion,167,24,190,106
inclusion_87.jpg,200,200,inclusion,19,117,39,167
rolled-in_scale_215.jpg,200,200,rolled-in_scale,42,76,84,136
rolled-in_scale_215.jpg,200,200,rolled-in_scale,112,35,157,194
patches_94.jpg,200,200,patches,85,73,120,127
scratches_51.jpg,200,200,scratches,134,1,163,198
pitted_surface_232.jpg,200,200,pitted_surface,118,8,193,200
crazing_163.jpg,200,200,crazing,1,86,69,185
crazing_163.jpg,200,200,crazing,86,135,191,198
crazing_163.jpg,200,200,crazing,72,28,189,87
rolled-in_scale_26.jpg,200,200,rolled-in_scale,19,129,69,173
rolled-in_scale_26.jpg,200,200,rolled-in_scale,52,20,86,91
rolled-in_scale_26.jpg,200,200,rolled-in_scale,114,60,157,119
pitted_surface_147.jpg,200,200,pitted_surface,2,1,199,199
rolled-in_scale_235.jpg,200,200,rolled-in_scale,14,83,102,159
rolled-in_scale_235.jpg,200,200,rolled-in_scale,23,12,111,66
pitted_surface_130.jpg,200,200,pitted_surface,24,38,147,195
pitted_surface_130.jpg,200,200,pitted_surface,171,1,199,198
rolled-in_scale_12.jpg,200,200,rolled-in_scale,67,13,114,51
rolled-in_scale_12.jpg,200,200,rolled-in_scale,61,65,124,199
patches_134.jpg,200,200,patches,53,36,124,174
patches_134.jpg,200,200,patches,155,118,200,194
scratches_215.jpg,200,200,scratches,28,1,53,199
scratches_215.jpg,200,200,scratches,114,48,141,200
rolled-in_scale_60.jpg,200,200,rolled-in_scale,42,10,155,107
rolled-in_scale_60.jpg,200,200,rolled-in_scale,53,145,134,200
pitted_surface_40,200,200,pitted_surface,3,1,200,198
scratches_131.jpg,200,200,scratches,67,12,94,156
scratches_131.jpg,200,200,scratches,140,6,155,198
scratches_131.jpg,200,200,inclusion,98,34,129,107
scratches_131.jpg,200,200,inclusion,171,34,200,200
scratches_30.jpg,200,200,scratches,14,1,34,73
scratches_30.jpg,200,200,scratches,61,1,77,26
scratches_30.jpg,200,200,scratches,129,18,143,97
scratches_30.jpg,200,200,scratches,88,91,114,190
scratches_30.jpg,200,200,scratches,130,149,142,198
crazing_23.jpg,200,200,crazing,1,6,171,112
crazing_23.jpg,200,200,crazing,1,122,180,200
pitted_surface_47,200,200,pitted_surface,118,1,199,200
pitted_surface_47,200,200,pitted_surface,5,1,88,199
rolled-in_scale_181.jpg,200,200,rolled-in_scale,62,57,128,170
inclusion_84.jpg,200,200,inclusion,114,136,132,168
inclusion_84.jpg,200,200,inclusion,133,154,152,199
inclusion_84.jpg,200,200,inclusion,138,84,162,142
inclusion_84.jpg,200,200,inclusion,158,1,184,132
inclusion_84.jpg,200,200,inclusion,111,6,134,48
inclusion_84.jpg,200,200,inclusion,85,170,101,200
crazing_134.jpg,200,200,crazing,33,26,133,80
crazing_134.jpg,200,200,crazing,40,89,141,148
crazing_210.jpg,200,200,crazing,4,41,81,141
patches_230.jpg,200,200,patches,56,1,151,198
patches_230.jpg,200,200,patches,1,139,25,200
patches_230.jpg,200,200,patches,1,24,25,97
patches_230.jpg,200,200,patches,123,148,159,200
patches_230.jpg,200,200,inclusion,146,53,177,109
crazing_94.jpg,200,200,crazing,9,105,200,167
crazing_94.jpg,200,200,crazing,1,34,194,75
scratches_26.jpg,200,200,scratches,19,1,60,133
scratches_26.jpg,200,200,scratches,41,149,59,199
rolled-in_scale_204.jpg,200,200,rolled-in_scale,102,60,168,192
rolled-in_scale_204.jpg,200,200,rolled-in_scale,18,151,87,197
scratches_142.jpg,200,200,scratches,81,1,97,198
scratches_142.jpg,200,200,scratches,92,1,127,199
rolled-in_scale_223.jpg,200,200,rolled-in_scale,62,4,96,32
rolled-in_scale_223.jpg,200,200,rolled-in_scale,25,113,91,155
patches_105.jpg,200,200,patches,29,1,76,92
patches_105.jpg,200,200,patches,116,1,174,53
patches_105.jpg,200,200,patches,130,78,173,200
inclusion_58.jpg,200,200,inclusion,109,75,139,160
inclusion_58.jpg,200,200,inclusion,61,88,83,149
scratches_222.jpg,200,200,scratches,39,101,58,200
scratches_222.jpg,200,200,scratches,98,2,117,147
scratches_222.jpg,200,200,scratches,28,21,45,86
scratches_222.jpg,200,200,inclusion,155,2,186,197
scratches_222.jpg,200,200,inclusion,137,70,149,200
rolled-in_scale_24.jpg,200,200,rolled-in_scale,31,1,79,50
rolled-in_scale_24.jpg,200,200,rolled-in_scale,3,101,72,191
rolled-in_scale_24.jpg,200,200,rolled-in_scale,160,59,187,89
crazing_194.jpg,200,200,crazing,17,58,177,161
patches_5.jpg,200,200,patches,33,1,94,155
patches_5.jpg,200,200,patches,115,65,163,194
patches_5.jpg,200,200,patches,118,1,200,34
rolled-in_scale_17.jpg,200,200,rolled-in_scale,30,18,98,77
pitted_surface_238.jpg,200,200,pitted_surface,1,15,82,196
pitted_surface_238.jpg,200,200,pitted_surface,52,23,185,199
scratches_162.jpg,200,200,scratches,34,1,62,198
scratches_162.jpg,200,200,scratches,77,28,108,187
scratches_217.jpg,200,200,scratches,32,1,64,198
scratches_217.jpg,200,200,scratches,101,1,116,54
scratches_217.jpg,200,200,scratches,128,139,148,199
crazing_12.jpg,200,200,crazing,1,1,141,50
crazing_12.jpg,200,200,crazing,1,107,119,162
inclusion_88.jpg,200,200,inclusion,61,27,79,75
inclusion_88.jpg,200,200,inclusion,107,10,130,76
inclusion_88.jpg,200,200,inclusion,135,47,175,129
inclusion_88.jpg,200,200,inclusion,83,127,121,188
inclusion_88.jpg,200,200,inclusion,34,56,46,84
inclusion_88.jpg,200,200,inclusion,88,1,103,26
inclusion_88.jpg,200,200,inclusion,36,88,47,110
inclusion_88.jpg,200,200,inclusion,37,142,49,170
crazing_77.jpg,200,200,crazing,25,27,183,163
crazing_100.jpg,200,200,crazing,1,10,108,121
crazing_100.jpg,200,200,crazing,35,1,200,83
crazing_100.jpg,200,200,crazing,120,109,196,198
crazing_100.jpg,200,200,crazing,8,112,164,190
patches_115.jpg,200,200,patches,16,93,92,200
patches_115.jpg,200,200,patches,111,127,161,179
patches_115.jpg,200,200,patches,56,6,92,62
patches_115.jpg,200,200,patches,147,41,198,133
inclusion_212.jpg,200,200,inclusion,43,43,78,163
inclusion_212.jpg,200,200,inclusion,162,85,185,126
pitted_surface_212.jpg,200,200,pitted_surface,4,1,191,195
rolled-in_scale_89.jpg,200,200,rolled-in_scale,9,2,93,103
rolled-in_scale_89.jpg,200,200,rolled-in_scale,75,1,133,113
crazing_44.jpg,200,200,crazing,146,19,199,177
crazing_44.jpg,200,200,crazing,8,3,120,180
patches_42.jpg,200,200,patches,90,7,129,60
patches_42.jpg,200,200,patches,65,69,144,193
scratches_127.jpg,200,200,scratches,123,1,143,198
scratches_127.jpg,200,200,inclusion,165,1,200,200
rolled-in_scale_133.jpg,200,200,rolled-in_scale,41,3,122,67
rolled-in_scale_133.jpg,200,200,rolled-in_scale,109,78,150,160
patches_35.jpg,200,200,patches,44,2,93,60
patches_35.jpg,200,200,patches,141,29,183,73
patches_35.jpg,200,200,patches,51,109,100,199
pitted_surface_199,200,200,pitted_surface,30,5,159,192
rolled-in_scale_207.jpg,200,200,rolled-in_scale,22,118,94,200
rolled-in_scale_207.jpg,200,200,rolled-in_scale,39,1,85,40
scratches_103.jpg,200,200,scratches,1,84,172,109
pitted_surface_202.jpg,200,200,pitted_surface,9,4,200,197
patches_182,200,200,patches,50,16,136,139
crazing_89.jpg,200,200,crazing,3,128,110,187
crazing_89.jpg,200,200,crazing,49,20,192,52
scratches_228.jpg,200,200,scratches,21,7,37,200
scratches_228.jpg,200,200,pitted_surface,67,55,131,187
scratches_228.jpg,200,200,patches,167,89,200,122
crazing_128.jpg,200,200,crazing,1,34,60,95
crazing_128.jpg,200,200,crazing,89,79,156,137
crazing_128.jpg,200,200,crazing,90,28,174,75
scratches_27.jpg,200,200,scratches,13,1,59,199
scratches_27.jpg,200,200,scratches,61,92,90,157
scratches_27.jpg,200,200,scratches,103,6,143,144
scratches_27.jpg,200,200,scratches,127,146,144,199
rolled-in_scale_141.jpg,200,200,rolled-in_scale,9,28,121,110
rolled-in_scale_141.jpg,200,200,rolled-in_scale,134,47,192,188
crazing_187.jpg,200,200,crazing,2,27,171,138
pitted_surface_41,200,200,pitted_surface,2,1,68,199
pitted_surface_41,200,200,pitted_surface,77,1,200,199
patches_85.jpg,200,200,patches,44,12,98,66
patches_85.jpg,200,200,patches,107,1,156,79
crazing_226.jpg,200,200,crazing,2,143,172,196
crazing_226.jpg,200,200,crazing,1,19,174,145
scratches_183.jpg,200,200,scratches,32,1,62,200
scratches_183.jpg,200,200,scratches,174,3,191,92
patches_43.jpg,200,200,patches,70,88,128,186
patches_43.jpg,200,200,patches,61,32,113,93
inclusion_185.jpg,200,200,inclusion,27,1,79,183
scratches_92.jpg,200,200,scratches,35,2,52,199
scratches_92.jpg,200,200,scratches,60,31,90,192
scratches_92.jpg,200,200,inclusion,173,169,190,200
crazing_199.jpg,200,200,crazing,7,19,198,88
crazing_199.jpg,200,200,crazing,1,89,72,159
rolled-in_scale_43.jpg,200,200,rolled-in_scale,37,92,109,197
rolled-in_scale_43.jpg,200,200,rolled-in_scale,20,7,94,40
rolled-in_scale_43.jpg,200,200,rolled-in_scale,23,14,88,96
rolled-in_scale_82.jpg,200,200,rolled-in_scale,68,7,145,70
rolled-in_scale_82.jpg,200,200,rolled-in_scale,54,82,157,174
crazing_229.jpg,200,200,crazing,1,58,174,128
crazing_229.jpg,200,200,crazing,1,6,149,72
crazing_229.jpg,200,200,crazing,1,123,187,198
rolled-in_scale_57.jpg,200,200,rolled-in_scale,29,145,196,194
rolled-in_scale_57.jpg,200,200,rolled-in_scale,46,42,83,126
scratches_50.jpg,200,200,scratches,34,1,67,198
crazing_184.jpg,200,200,crazing,2,64,101,127
crazing_184.jpg,200,200,crazing,58,133,133,191
crazing_184.jpg,200,200,crazing,110,79,199,123
patches_11.jpg,200,200,patches,1,65,50,164
patches_11.jpg,200,200,patches,158,65,192,168
inclusion_240.jpg,200,200,inclusion,74,94,133,187
rolled-in_scale_172.jpg,200,200,rolled-in_scale,67,3,175,113
rolled-in_scale_172.jpg,200,200,rolled-in_scale,130,164,200,194
pitted_surface_48.jpg,200,200,pitted_surface,2,1,196,197
inclusion_17.jpg,200,200,inclusion,16,77,39,198
inclusion_17.jpg,200,200,inclusion,46,124,61,159
inclusion_17.jpg,200,200,inclusion,123,88,150,136
inclusion_17.jpg,200,200,inclusion,116,163,134,200
inclusion_17.jpg,200,200,inclusion,70,42,86,74
inclusion_17.jpg,200,200,inclusion,21,25,42,85
rolled-in_scale_238.jpg,200,200,rolled-in_scale,29,27,153,171
rolled-in_scale_238.jpg,200,200,rolled-in_scale,38,138,128,195
patches_153.jpg,200,200,patches,27,53,132,157
scratches_66.jpg,200,200,scratches,77,1,97,198
scratches_66.jpg,200,200,scratches,103,1,123,198
scratches_66.jpg,200,200,scratches,130,13,145,120
rolled-in_scale_36.jpg,200,200,rolled-in_scale,92,9,140,56
rolled-in_scale_36.jpg,200,200,rolled-in_scale,84,163,154,199
rolled-in_scale_36.jpg,200,200,rolled-in_scale,76,69,136,134
rolled-in_scale_36.jpg,200,200,rolled-in_scale,65,30,124,91
patches_122.jpg,200,200,patches,14,1,54,29
patches_122.jpg,200,200,patches,68,30,106,63
patches_122.jpg,200,200,patches,112,3,158,72
patches_122.jpg,200,200,patches,72,75,156,176
inclusion_161.jpg,200,200,inclusion,47,94,118,199
inclusion_161.jpg,200,200,inclusion,50,2,80,90
inclusion_161.jpg,200,200,inclusion,90,1,128,117
pitted_surface_97,200,200,pitted_surface,1,1,200,199
pitted_surface_124,200,200,pitted_surface,1,1,103,135
pitted_surface_124,200,200,pitted_surface,117,1,195,54
crazing_227.jpg,200,200,crazing,12,26,199,96
crazing_227.jpg,200,200,crazing,130,1,200,125
crazing_227.jpg,200,200,crazing,34,33,168,159
pitted_surface_216.jpg,200,200,pitted_surface,30,74,200,200
rolled-in_scale_54.jpg,200,200,rolled-in_scale,74,14,138,179
pitted_surface_137,200,200,pitted_surface,2,3,99,195
pitted_surface_137,200,200,pitted_surface,152,3,198,196
inclusion_48.jpg,200,200,inclusion,48,1,83,198
inclusion_48.jpg,200,200,inclusion,86,1,111,155
rolled-in_scale_50.jpg,200,200,rolled-in_scale,73,60,163,127
rolled-in_scale_50.jpg,200,200,rolled-in_scale,59,1,158,58
rolled-in_scale_50.jpg,200,200,rolled-in_scale,2,3,52,53
rolled-in_scale_50.jpg,200,200,rolled-in_scale,89,162,139,199
scratches_191.jpg,200,200,scratches,21,1,45,200
rolled-in_scale_29.jpg,200,200,rolled-in_scale,36,74,72,123
rolled-in_scale_29.jpg,200,200,rolled-in_scale,90,134,131,163
rolled-in_scale_29.jpg,200,200,rolled-in_scale,128,2,192,37
patches_72.jpg,200,200,patches,12,48,53,91
patches_72.jpg,200,200,patches,153,50,192,116
rolled-in_scale_135.jpg,200,200,rolled-in_scale,32,40,93,172
rolled-in_scale_135.jpg,200,200,rolled-in_scale,105,65,167,99
rolled-in_scale_91.jpg,200,200,rolled-in_scale,3,111,120,187
rolled-in_scale_91.jpg,200,200,rolled-in_scale,26,1,138,31
patches_172.jpg,200,200,patches,21,23,75,146
patches_172.jpg,200,200,patches,16,163,71,200
patches_172.jpg,200,200,patches,105,87,166,155
patches_172.jpg,200,200,patches,164,65,200,149
patches_172.jpg,200,200,inclusion,171,1,196,21
patches_172.jpg,200,200,inclusion,160,150,200,184
rolled-in_scale_49.jpg,200,200,rolled-in_scale,14,65,153,123
rolled-in_scale_49.jpg,200,200,rolled-in_scale,84,24,119,62
rolled-in_scale_49.jpg,200,200,rolled-in_scale,37,125,150,187
inclusion_147.jpg,200,200,inclusion,74,115,96,161
inclusion_147.jpg,200,200,inclusion,148,3,194,184
inclusion_147.jpg,200,200,inclusion,141,1,161,84
inclusion_54.jpg,200,200,inclusion,79,1,108,90
inclusion_54.jpg,200,200,inclusion,82,77,116,199
inclusion_10.jpg,200,200,inclusion,58,1,81,88
inclusion_10.jpg,200,200,inclusion,65,100,78,131
inclusion_10.jpg,200,200,inclusion,149,129,163,158
pitted_surface_133,200,200,pitted_surface,31,1,165,151
inclusion_223.jpg,200,200,inclusion,58,14,79,84
inclusion_223.jpg,200,200,inclusion,53,115,78,177
inclusion_223.jpg,200,200,inclusion,110,1,131,63
inclusion_223.jpg,200,200,inclusion,84,111,102,142
pitted_surface_231.jpg,200,200,pitted_surface,50,5,184,171
pitted_surface_231.jpg,200,200,pitted_surface,1,1,50,200
inclusion_204.jpg,200,200,inclusion,111,38,136,154
inclusion_204.jpg,200,200,inclusion,18,174,38,198
pitted_surface_194,200,200,pitted_surface,45,12,162,195
crazing_228.jpg,200,200,crazing,18,124,187,192
crazing_228.jpg,200,200,crazing,3,59,161,120
crazing_228.jpg,200,200,crazing,56,22,199,102
patches_149.jpg,200,200,patches,38,3,136,194
patches_149.jpg,200,200,patches,137,47,199,199
patches_149.jpg,200,200,patches,155,1,198,56
pitted_surface_70,200,200,pitted_surface,1,1,200,200
inclusion_12.jpg,200,200,inclusion,18,4,62,198
inclusion_12.jpg,200,200,inclusion,75,38,111,182
inclusion_12.jpg,200,200,inclusion,138,150,159,198
inclusion_12.jpg,200,200,inclusion,114,100,127,130
inclusion_12.jpg,200,200,inclusion,149,1,186,124
rolled-in_scale_13.jpg,200,200,rolled-in_scale,71,1,137,108
rolled-in_scale_13.jpg,200,200,rolled-in_scale,70,118,137,183
patches_185,200,200,patches,52,1,122,168
pitted_surface_205.jpg,200,200,pitted_surface,1,1,179,198
pitted_surface_205.jpg,200,200,patches,179,129,200,193
inclusion_228.jpg,200,200,inclusion,93,94,108,130
scratches_237.jpg,200,200,scratches,26,158,199,176
scratches_237.jpg,200,200,scratches,1,37,196,52
pitted_surface_23,200,200,pitted_surface,1,1,200,198
crazing_66.jpg,200,200,crazing,69,68,148,164
crazing_66.jpg,200,200,crazing,27,13,149,59
scratches_3.jpg,200,200,scratches,148,165,176,199
scratches_3.jpg,200,200,scratches,167,40,179,121
pitted_surface_27,200,200,pitted_surface,37,1,127,188
pitted_surface_27,200,200,pitted_surface,119,1,200,198
pitted_surface_163,200,200,pitted_surface,78,1,200,200
pitted_surface_163,200,200,pitted_surface,12,4,74,199
inclusion_112.jpg,200,200,inclusion,56,1,87,138
inclusion_112.jpg,200,200,inclusion,182,8,198,62
inclusion_112.jpg,200,200,inclusion,94,1,111,49
crazing_51.jpg,200,200,crazing,53,120,200,160
crazing_51.jpg,200,200,crazing,70,1,177,55
scratches_220.jpg,200,200,scratches,141,1,165,116
scratches_220.jpg,200,200,scratches,105,1,135,112
scratches_220.jpg,200,200,scratches,79,16,93,193
patches_60.jpg,200,200,patches,3,112,43,159
patches_60.jpg,200,200,patches,162,151,199,199
patches_60.jpg,200,200,patches,143,50,191,147
patches_60.jpg,200,200,patches,146,1,190,43
crazing_153.jpg,200,200,crazing,1,97,65,158
crazing_153.jpg,200,200,crazing,76,113,147,197
scratches_8.jpg,200,200,scratches,158,1,199,147
scratches_8.jpg,200,200,scratches,169,107,189,170
patches_209,200,200,patches,1,1,86,140
patches_209,200,200,patches,28,149,129,199
patches_209,200,200,patches,89,1,180,144
patches_45.jpg,200,200,patches,1,56,41,138
patches_45.jpg,200,200,patches,1,1,24,50
patches_45.jpg,200,200,patches,153,71,178,120
patches_45.jpg,200,200,patches,136,159,170,199
pitted_surface_51,200,200,pitted_surface,1,1,197,200
pitted_surface_139,200,200,pitted_surface,1,3,195,195
crazing_231.jpg,200,200,crazing,9,98,200,187
crazing_231.jpg,200,200,crazing,85,8,200,88
crazing_231.jpg,200,200,crazing,1,12,137,67
pitted_surface_6.jpg,200,200,pitted_surface,1,1,197,197
scratches_147.jpg,200,200,scratches,67,1,78,131
scratches_147.jpg,200,200,scratches,81,1,115,199
scratches_186.jpg,200,200,scratches,18,1,50,200
scratches_186.jpg,200,200,scratches,142,86,186,143
scratches_186.jpg,200,200,scratches,154,1,179,176
rolled-in_scale_99.jpg,200,200,rolled-in_scale,21,77,68,117
rolled-in_scale_99.jpg,200,200,rolled-in_scale,125,33,195,196
patches_30.jpg,200,200,patches,36,38,128,189
patches_30.jpg,200,200,patches,176,1,200,38
pitted_surface_25,200,200,pitted_surface,1,1,199,198
scratches_44.jpg,200,200,scratches,93,8,111,190
crazing_124.jpg,200,200,crazing,42,24,185,71
crazing_124.jpg,200,200,crazing,1,12,39,160
patches_200,200,200,patches,3,1,73,189
patches_200,200,200,patches,133,1,200,157
patches_77.jpg,200,200,patches,164,74,199,110
patches_77.jpg,200,200,patches,136,153,197,199
patches_77.jpg,200,200,patches,23,1,52,32
crazing_110.jpg,200,200,crazing,105,18,193,75
crazing_110.jpg,200,200,crazing,1,16,89,79
scratches_35.jpg,200,200,scratches,104,10,128,199
scratches_148.jpg,200,200,scratches,129,1,144,150
scratches_148.jpg,200,200,scratches,149,1,182,199
inclusion_231.jpg,200,200,inclusion,111,86,128,129
inclusion_231.jpg,200,200,inclusion,92,137,123,198
inclusion_231.jpg,200,200,inclusion,57,112,87,173
inclusion_76.jpg,200,200,inclusion,80,1,128,198
inclusion_76.jpg,200,200,inclusion,130,115,155,194
inclusion_76.jpg,200,200,inclusion,158,135,174,164
rolled-in_scale_140.jpg,200,200,rolled-in_scale,57,88,143,200
rolled-in_scale_140.jpg,200,200,rolled-in_scale,164,19,186,58
crazing_189.jpg,200,200,crazing,4,94,177,152
crazing_189.jpg,200,200,crazing,3,16,133,77
crazing_13.jpg,200,200,crazing,71,21,140,114
crazing_13.jpg,200,200,crazing,1,126,89,176
crazing_13.jpg,200,200,crazing,124,117,199,173
scratches_117.jpg,200,200,scratches,24,40,34,199
scratches_117.jpg,200,200,scratches,108,1,122,199
scratches_117.jpg,200,200,scratches,129,1,154,199
inclusion_156.jpg,200,200,inclusion,11,1,48,148
inclusion_156.jpg,200,200,inclusion,106,2,142,196
inclusion_156.jpg,200,200,inclusion,87,1,106,66
rolled-in_scale_231.jpg,200,200,rolled-in_scale,1,1,57,37
rolled-in_scale_231.jpg,200,200,rolled-in_scale,1,94,66,178
rolled-in_scale_231.jpg,200,200,rolled-in_scale,109,117,161,196
inclusion_142.jpg,200,200,inclusion,142,130,159,170
inclusion_142.jpg,200,200,inclusion,56,34,70,56
rolled-in_scale_116.jpg,200,200,rolled-in_scale,81,66,125,163
pitted_surface_182.jpg,200,200,pitted_surface,55,86,199,200
pitted_surface_182.jpg,200,200,pitted_surface,23,1,180,95
inclusion_148.jpg,200,200,inclusion,15,1,52,97
inclusion_148.jpg,200,200,inclusion,45,23,62,66
inclusion_148.jpg,200,200,inclusion,20,70,43,133
pitted_surface_128,200,200,pitted_surface,73,2,185,181
pitted_surface_172.jpg,200,200,pitted_surface,74,1,199,174
pitted_surface_172.jpg,200,200,patches,20,166,72,200
pitted_surface_172.jpg,200,200,patches,155,157,200,200
pitted_surface_224.jpg,200,200,pitted_surface,1,3,177,200
pitted_surface_4,200,200,pitted_surface,19,2,150,199
rolled-in_scale_137.jpg,200,200,rolled-in_scale,50,74,95,106
rolled-in_scale_137.jpg,200,200,rolled-in_scale,99,158,145,200
rolled-in_scale_113.jpg,200,200,rolled-in_scale,69,44,135,200
rolled-in_scale_113.jpg,200,200,rolled-in_scale,164,47,192,131
rolled-in_scale_113.jpg,200,200,rolled-in_scale,159,1,199,43
inclusion_9.jpg,200,200,inclusion,1,64,122,93
crazing_82.jpg,200,200,crazing,122,41,200,199
crazing_82.jpg,200,200,crazing,4,83,107,198
rolled-in_scale_129.jpg,200,200,rolled-in_scale,88,34,147,135
pitted_surface_93.jpg,200,200,pitted_surface,117,2,199,198
pitted_surface_93.jpg,200,200,pitted_surface,7,1,106,200
pitted_surface_197.jpg,200,200,pitted_surface,114,113,199,200
pitted_surface_197.jpg,200,200,pitted_surface,48,3,103,198
pitted_surface_197.jpg,200,200,inclusion,176,92,200,116
crazing_50.jpg,200,200,crazing,2,52,196,137
crazing_50.jpg,200,200,crazing,5,139,200,199
patches_221.jpg,200,200,patches,1,18,49,71
patches_221.jpg,200,200,patches,85,33,176,199
patches_221.jpg,200,200,patches,47,1,166,53
pitted_surface_56,200,200,pitted_surface,1,1,73,200
pitted_surface_56,200,200,pitted_surface,87,1,199,200
inclusion_143.jpg,200,200,inclusion,42,15,59,39
inclusion_143.jpg,200,200,inclusion,29,69,50,121
inclusion_143.jpg,200,200,inclusion,31,124,47,151
inclusion_143.jpg,200,200,inclusion,34,171,45,198
patches_24,200,200,patches,1,14,37,200
patches_24,200,200,patches,135,10,185,76
patches_24,200,200,patches,155,96,198,142
scratches_141.jpg,200,200,scratches,132,1,178,199
scratches_141.jpg,200,200,inclusion,62,50,85,116
scratches_141.jpg,200,200,inclusion,96,17,108,50
scratches_141.jpg,200,200,inclusion,38,1,58,49
scratches_141.jpg,200,200,inclusion,18,64,45,109
rolled-in_scale_178.jpg,200,200,rolled-in_scale,5,45,79,183
rolled-in_scale_178.jpg,200,200,rolled-in_scale,63,16,162,56
rolled-in_scale_178.jpg,200,200,rolled-in_scale,1,1,59,56
crazing_20.jpg,200,200,crazing,1,109,131,193
crazing_20.jpg,200,200,crazing,86,60,142,100
crazing_20.jpg,200,200,patches,140,29,178,65
scratches_108.jpg,200,200,scratches,42,1,76,199
scratches_108.jpg,200,200,inclusion,133,129,150,193
scratches_108.jpg,200,200,inclusion,159,134,178,184
scratches_108.jpg,200,200,inclusion,7,145,20,179
pitted_surface_92,200,200,pitted_surface,1,1,145,191
patches_84.jpg,200,200,patches,26,102,99,168
patches_84.jpg,200,200,patches,113,72,169,189
patches_84.jpg,200,200,patches,114,1,159,80
crazing_28.jpg,200,200,crazing,1,40,197,148
crazing_28.jpg,200,200,crazing,104,1,200,33
scratches_173.jpg,200,200,scratches,74,1,95,159
rolled-in_scale_211.jpg,200,200,rolled-in_scale,94,4,168,88
rolled-in_scale_211.jpg,200,200,rolled-in_scale,117,97,164,198
crazing_57.jpg,200,200,crazing,133,1,200,146
crazing_57.jpg,200,200,crazing,1,35,114,111
pitted_surface_187,200,200,pitted_surface,72,4,177,196
rolled-in_scale_85.jpg,200,200,rolled-in_scale,138,10,189,65
rolled-in_scale_85.jpg,200,200,rolled-in_scale,130,96,186,200
rolled-in_scale_206.jpg,200,200,rolled-in_scale,79,36,140,193
pitted_surface_75.jpg,200,200,pitted_surface,87,1,200,200
pitted_surface_75.jpg,200,200,pitted_surface,12,1,57,192
pitted_surface_35.jpg,200,200,pitted_surface,89,1,200,186
pitted_surface_35.jpg,200,200,pitted_surface,1,1,118,197
inclusion_67.jpg,200,200,inclusion,71,31,97,92
inclusion_67.jpg,200,200,inclusion,126,1,151,73
inclusion_67.jpg,200,200,inclusion,17,116,39,193
inclusion_67.jpg,200,200,inclusion,132,166,155,200
patches_75.jpg,200,200,patches,55,100,95,169
patches_75.jpg,200,200,patches,107,24,158,110
patches_170,200,200,patches,54,1,140,96
inclusion_217.jpg,200,200,inclusion,55,1,108,195
inclusion_217.jpg,200,200,inclusion,42,1,72,90
patches_8.jpg,200,200,patches,40,18,74,57
patches_8.jpg,200,200,patches,86,42,166,128
patches_8.jpg,200,200,patches,41,133,70,199
pitted_surface_200.jpg,200,200,pitted_surface,16,85,144,194
pitted_surface_200.jpg,200,200,pitted_surface,50,3,177,102
inclusion_44.jpg,200,200,inclusion,32,77,65,181
